profile_id	source_product_id	source_product_name	target_product_id	target_product_name	split	rank	score	local_accord	visual_note	local_family	global_accord	global_family	cross_ref_global_to_local_accord	cross_ref_global_to_local_family	same_global_reference	sem_similar	enriched_cross_ref_bonus
274	274	Choc Choco	277	Delight Blue	train	9	3.010897	0.250000	0.416667	1.500000	0.375000	0.000000	0.269231	0.000000	0.000000	0.000000	0.200000
274	274	Choc Choco	275	CR Seven	train	11	2.497009	0.000000	0.416667	1.500000	0.111111	0.000000	0.269231	0.000000	0.000000	0.000000	0.200000
274	274	Choc Choco	289	-	train	12	2.415909	0.250000	0.000000	0.000000	1.090909	0.000000	0.875000	0.000000	0.000000	0.000000	0.200000
274	274	Choc Choco	281	Nowadays Man	test	1	4.275758	0.250000	0.416667	1.500000	1.272727	0.000000	0.636364	0.000000	0.000000	0.000000	0.200000
274	274	Choc Choco	282	Accadiantaly	test	4	3.672756	0.333333	0.416667	1.500000	1.076923	0.000000	0.145833	0.000000	0.000000	0.000000	0.200000
274	274	Choc Choco	279	Sauve Kiss	test	7	3.379654	0.285714	0.416667	1.500000	0.500000	0.000000	0.477273	0.000000	0.000000	0.000000	0.200000
274	274	Choc Choco	278	Ice Cream	test	10	2.879654	0.285714	0.416667	1.500000	0.000000	0.000000	0.477273	0.000000	0.000000	0.000000	0.200000
275	275	CR Seven	273	Sweet Vanilla	train	2	3.449359	0.500000	0.416667	1.500000	0.307692	0.000000	0.175000	0.000000	0.000000	0.350000	0.200000
275	275	CR Seven	276	Mady Girl	train	3	3.141667	0.333333	0.416667	1.500000	0.400000	0.000000	0.291667	0.000000	0.000000	0.000000	0.200000
275	275	CR Seven	284	Sauvage Classy	train	5	2.963889	0.222222	0.416667	1.500000	0.333333	0.000000	0.291667	0.000000	0.000000	0.000000	0.200000
275	275	CR Seven	283	Red Sunset	train	6	2.843414	0.222222	0.416667	1.500000	0.235294	0.000000	0.269231	0.000000	0.000000	0.000000	0.200000
275	275	CR Seven	281	Nowadays Man	train	8	2.782071	0.222222	0.416667	1.500000	0.125000	0.000000	0.318182	0.000000	0.000000	0.000000	0.200000
275	275	CR Seven	277	Delight Blue	train	9	2.723504	0.222222	0.416667	1.500000	0.250000	0.000000	0.134615	0.000000	0.000000	0.000000	0.200000
275	275	CR Seven	274	Choc Choco	train	11	2.497009	0.000000	0.416667	1.500000	0.111111	0.000000	0.269231	0.000000	0.000000	0.000000	0.200000
275	275	CR Seven	152	Fresh Matcha	train	12	2.472727	0.000000	0.000000	0.000000	0.545455	1.250000	0.477273	0.000000	0.000000	0.000000	0.200000
275	275	CR Seven	280	Ana Sweet	test	1	3.779167	0.500000	0.416667	1.500000	0.375000	0.000000	0.437500	0.000000	0.000000	0.350000	0.200000
275	275	CR Seven	285	Tokyo 2020	test	4	3.005556	0.222222	0.416667	1.500000	0.375000	0.000000	0.291667	0.000000	0.000000	0.000000	0.200000
275	275	CR Seven	282	Accadiantaly	test	7	2.789461	0.000000	0.416667	1.500000	0.235294	0.000000	0.437500	0.000000	0.000000	0.000000	0.200000
275	275	CR Seven	279	Sauve Kiss	test	10	2.714957	0.250000	0.416667	1.500000	0.153846	0.000000	0.194444	0.000000	0.000000	0.000000	0.200000
276	276	Mady Girl	273	Sweet Vanilla	train	2	6.550000	0.800000	0.416667	1.500000	1.333333	1.250000	0.700000	0.000000	0.000000	0.350000	0.200000
276	276	Mady Girl	283	Red Sunset	train	3	5.343939	0.333333	0.416667	1.500000	1.166667	1.250000	0.477273	0.000000	0.000000	0.000000	0.200000
276	276	Mady Girl	281	Nowadays Man	train	5	4.752885	0.333333	0.416667	1.500000	0.615385	1.250000	0.437500	0.000000	0.000000	0.000000	0.200000
276	276	Mady Girl	282	Accadiantaly	train	6	4.448834	0.000000	0.416667	1.500000	0.923077	1.250000	0.159091	0.000000	0.000000	0.000000	0.200000
276	276	Mady Girl	278	Ice Cream	train	8	3.991667	1.000000	0.416667	1.500000	0.000000	0.000000	0.525000	0.000000	0.000000	0.350000	0.200000
276	276	Mady Girl	35	Will Deep	train	9	3.873077	0.800000	0.000000	0.000000	0.923077	1.250000	0.700000	0.000000	0.000000	0.000000	0.200000
276	276	Mady Girl	277	Delight Blue	train	11	3.498701	0.333333	0.416667	1.500000	0.571429	0.000000	0.477273	0.000000	0.000000	0.000000	0.200000
276	276	Mady Girl	289	-	train	12	3.392424	0.333333	0.000000	0.000000	0.909091	1.250000	0.700000	0.000000	0.000000	0.000000	0.200000
276	276	Mady Girl	279	Sauve Kiss	test	1	6.605556	1.000000	0.416667	1.500000	1.111111	1.250000	0.777778	0.000000	0.000000	0.350000	0.200000
276	276	Mady Girl	280	Ana Sweet	test	4	5.100350	0.333333	0.416667	1.500000	0.923077	1.250000	0.477273	0.000000	0.000000	0.000000	0.200000
276	276	Mady Girl	285	Tokyo 2020	test	7	4.073077	0.333333	0.416667	1.500000	0.923077	0.000000	0.700000	0.000000	0.000000	0.000000	0.200000
276	276	Mady Girl	214	Candy Night	test	10	3.818182	0.800000	0.000000	0.000000	1.090909	1.250000	0.477273	0.000000	0.000000	0.000000	0.200000
277	277	Delight Blue	284	Sauvage Classy	train	2	4.873810	0.857143	0.416667	1.500000	0.800000	0.000000	0.750000	0.000000	0.000000	0.350000	0.200000
277	277	Delight Blue	283	Red Sunset	train	3	4.334416	0.857143	0.416667	1.500000	0.533333	0.000000	0.477273	0.000000	0.000000	0.350000	0.200000
277	277	Delight Blue	281	Nowadays Man	train	5	3.872511	0.500000	0.416667	1.500000	0.428571	0.000000	0.477273	0.000000	0.000000	0.350000	0.200000
277	277	Delight Blue	273	Sweet Vanilla	train	6	3.855556	0.500000	0.416667	1.500000	0.500000	0.000000	0.388889	0.000000	0.000000	0.350000	0.200000
277	277	Delight Blue	276	Mady Girl	train	8	3.498701	0.333333	0.416667	1.500000	0.571429	0.000000	0.477273	0.000000	0.000000	0.000000	0.200000
277	277	Delight Blue	278	Ice Cream	train	9	3.356277	0.571429	0.416667	1.500000	0.000000	0.000000	0.318182	0.000000	0.000000	0.350000	0.200000
277	277	Delight Blue	282	Accadiantaly	train	11	3.046612	0.285714	0.416667	1.500000	0.375000	0.000000	0.269231	0.000000	0.000000	0.000000	0.200000
277	277	Delight Blue	274	Choc Choco	train	12	3.010897	0.250000	0.416667	1.500000	0.375000	0.000000	0.269231	0.000000	0.000000	0.000000	0.200000
277	277	Delight Blue	285	Tokyo 2020	test	1	5.227273	0.500000	0.416667	1.500000	0.533333	1.250000	0.477273	0.000000	0.000000	0.350000	0.200000
277	277	Delight Blue	280	Ana Sweet	test	4	3.977273	0.500000	0.416667	1.500000	0.533333	0.000000	0.477273	0.000000	0.000000	0.350000	0.200000
277	277	Delight Blue	279	Sauve Kiss	test	7	3.808929	0.571429	0.416667	1.500000	0.333333	0.000000	0.437500	0.000000	0.000000	0.350000	0.200000
277	277	Delight Blue	258	moonlit meadow	test	10	3.331410	1.333333	0.000000	0.000000	0.923077	0.000000	0.875000	0.000000	0.000000	0.000000	0.200000
278	278	Ice Cream	279	Sauve Kiss	train	2	4.541667	1.200000	0.416667	1.500000	0.000000	0.000000	0.875000	0.000000	0.000000	0.350000	0.200000
278	278	Ice Cream	276	Mady Girl	train	3	3.991667	1.000000	0.416667	1.500000	0.000000	0.000000	0.525000	0.000000	0.000000	0.350000	0.200000
278	278	Ice Cream	280	Ana Sweet	train	5	3.515368	0.571429	0.416667	1.500000	0.000000	0.000000	0.477273	0.000000	0.000000	0.350000	0.200000
278	278	Ice Cream	283	Red Sunset	train	6	3.515368	0.571429	0.416667	1.500000	0.000000	0.000000	0.477273	0.000000	0.000000	0.350000	0.200000
278	278	Ice Cream	274	Choc Choco	train	8	2.879654	0.285714	0.416667	1.500000	0.000000	0.000000	0.477273	0.000000	0.000000	0.000000	0.200000
278	278	Ice Cream	282	Accadiantaly	train	9	2.741667	0.333333	0.416667	1.500000	0.000000	0.000000	0.291667	0.000000	0.000000	0.000000	0.200000
278	278	Ice Cream	284	Sauvage Classy	train	11	2.585417	0.250000	0.416667	1.500000	0.000000	0.000000	0.218750	0.000000	0.000000	0.000000	0.200000
278	278	Ice Cream	275	CR Seven	train	12	2.166667	0.250000	0.416667	1.500000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
278	278	Ice Cream	273	Sweet Vanilla	test	1	4.816667	1.600000	0.416667	1.500000	0.000000	0.000000	0.750000	0.000000	0.000000	0.350000	0.200000
278	278	Ice Cream	281	Nowadays Man	test	4	3.621429	0.571429	0.416667	1.500000	0.000000	0.000000	0.583333	0.000000	0.000000	0.350000	0.200000
278	278	Ice Cream	277	Delight Blue	test	7	3.356277	0.571429	0.416667	1.500000	0.000000	0.000000	0.318182	0.000000	0.000000	0.350000	0.200000
278	278	Ice Cream	285	Tokyo 2020	test	10	2.658333	0.250000	0.416667	1.500000	0.000000	0.000000	0.291667	0.000000	0.000000	0.000000	0.200000
279	279	Sauve Kiss	276	Mady Girl	train	2	6.605556	1.000000	0.416667	1.500000	1.111111	1.250000	0.777778	0.000000	0.000000	0.350000	0.200000
279	279	Sauve Kiss	280	Ana Sweet	train	3	5.715368	0.571429	0.416667	1.500000	0.727273	1.250000	0.700000	0.000000	0.000000	0.350000	0.200000
279	279	Sauve Kiss	281	Nowadays Man	train	5	5.471429	0.571429	0.416667	1.500000	0.600000	1.250000	0.583333	0.000000	0.000000	0.350000	0.200000
279	279	Sauve Kiss	214	Candy Night	train	6	4.575000	1.000000	0.000000	0.000000	1.250000	1.250000	0.875000	0.000000	0.000000	0.000000	0.200000
279	279	Sauve Kiss	282	Accadiantaly	train	8	4.491667	0.333333	0.416667	1.500000	0.500000	1.250000	0.291667	0.000000	0.000000	0.000000	0.200000
279	279	Sauve Kiss	209	Seven San	train	9	3.855556	1.600000	0.000000	0.000000	0.888889	0.000000	1.166667	0.000000	0.000000	0.000000	0.200000
279	279	Sauve Kiss	112	Zimba	train	11	3.509524	1.000000	0.000000	0.000000	1.142857	0.000000	1.166667	0.000000	0.000000	0.000000	0.200000
279	279	Sauve Kiss	35	Will Deep	train	12	3.448701	0.571429	0.000000	0.000000	0.727273	1.250000	0.700000	0.000000	0.000000	0.000000	0.200000
279	279	Sauve Kiss	273	Sweet Vanilla	test	1	7.026190	1.000000	0.416667	1.500000	1.142857	1.250000	1.166667	0.000000	0.000000	0.350000	0.200000
279	279	Sauve Kiss	283	Red Sunset	test	4	5.492641	0.571429	0.416667	1.500000	0.727273	1.250000	0.477273	0.000000	0.000000	0.350000	0.200000
279	279	Sauve Kiss	278	Ice Cream	test	7	4.541667	1.200000	0.416667	1.500000	0.000000	0.000000	0.875000	0.000000	0.000000	0.350000	0.200000
279	279	Sauve Kiss	277	Delight Blue	test	10	3.808929	0.571429	0.416667	1.500000	0.333333	0.000000	0.437500	0.000000	0.000000	0.350000	0.200000
280	280	Ana Sweet	273	Sweet Vanilla	train	2	6.119264	0.857143	0.416667	1.500000	0.909091	1.250000	0.636364	0.000000	0.000000	0.350000	0.200000
280	280	Ana Sweet	279	Sauve Kiss	train	3	5.715368	0.571429	0.416667	1.500000	0.727273	1.250000	0.700000	0.000000	0.000000	0.350000	0.200000
280	280	Ana Sweet	276	Mady Girl	train	5	5.100350	0.333333	0.416667	1.500000	0.923077	1.250000	0.477273	0.000000	0.000000	0.000000	0.200000
280	280	Ana Sweet	35	Will Deep	train	6	4.818506	0.857143	0.000000	0.000000	1.636364	1.250000	0.875000	0.000000	0.000000	0.000000	0.200000
280	280	Ana Sweet	277	Delight Blue	train	8	3.977273	0.500000	0.416667	1.500000	0.533333	0.000000	0.477273	0.000000	0.000000	0.350000	0.200000
280	280	Ana Sweet	275	CR Seven	train	9	3.779167	0.500000	0.416667	1.500000	0.375000	0.000000	0.437500	0.000000	0.000000	0.350000	0.200000
280	280	Ana Sweet	278	Ice Cream	train	11	3.515368	0.571429	0.416667	1.500000	0.000000	0.000000	0.477273	0.000000	0.000000	0.350000	0.200000
280	280	Ana Sweet	274	Choc Choco	train	12	3.470833	0.250000	0.416667	1.500000	0.666667	0.000000	0.437500	0.000000	0.000000	0.000000	0.200000
280	280	Ana Sweet	281	Nowadays Man	test	1	6.120818	0.857143	0.416667	1.500000	0.769231	1.250000	0.777778	0.000000	0.000000	0.350000	0.200000
280	280	Ana Sweet	283	Red Sunset	test	4	5.511310	0.500000	0.416667	1.500000	0.857143	1.250000	0.437500	0.000000	0.000000	0.350000	0.200000
280	280	Ana Sweet	282	Accadiantaly	test	7	4.589881	0.285714	0.416667	1.500000	0.500000	1.250000	0.437500	0.000000	0.000000	0.000000	0.200000
280	280	Ana Sweet	284	Sauvage Classy	test	10	3.711859	0.500000	0.416667	1.500000	0.307692	0.000000	0.437500	0.000000	0.000000	0.350000	0.200000
281	281	Nowadays Man	280	Ana Sweet	train	2	6.120818	0.857143	0.416667	1.500000	0.769231	1.250000	0.777778	0.000000	0.000000	0.350000	0.200000
281	281	Nowadays Man	273	Sweet Vanilla	train	3	5.539899	0.500000	0.416667	1.500000	0.545455	1.250000	0.777778	0.000000	0.000000	0.350000	0.200000
281	281	Nowadays Man	276	Mady Girl	train	5	4.752885	0.333333	0.416667	1.500000	0.615385	1.250000	0.437500	0.000000	0.000000	0.000000	0.200000
281	281	Nowadays Man	282	Accadiantaly	train	6	4.661310	0.285714	0.416667	1.500000	0.571429	1.250000	0.437500	0.000000	0.000000	0.000000	0.200000
281	281	Nowadays Man	277	Delight Blue	train	8	3.872511	0.500000	0.416667	1.500000	0.428571	0.000000	0.477273	0.000000	0.000000	0.350000	0.200000
281	281	Nowadays Man	284	Sauvage Classy	train	9	3.767803	0.500000	0.416667	1.500000	0.363636	0.000000	0.437500	0.000000	0.000000	0.350000	0.200000
281	281	Nowadays Man	92	Jeep Shine	train	11	3.627083	1.333333	0.000000	0.000000	1.000000	0.000000	1.093750	0.000000	0.000000	0.000000	0.200000
281	281	Nowadays Man	290	Sexy Killer	train	12	3.627083	1.333333	0.000000	0.000000	1.000000	0.000000	1.093750	0.000000	0.000000	0.000000	0.200000
281	281	Nowadays Man	283	Red Sunset	test	1	6.351587	0.857143	0.416667	1.500000	1.000000	1.250000	0.777778	0.000000	0.000000	0.350000	0.200000
281	281	Nowadays Man	279	Sauve Kiss	test	4	5.471429	0.571429	0.416667	1.500000	0.600000	1.250000	0.583333	0.000000	0.000000	0.350000	0.200000
281	281	Nowadays Man	274	Choc Choco	test	7	4.275758	0.250000	0.416667	1.500000	1.272727	0.000000	0.636364	0.000000	0.000000	0.000000	0.200000
281	281	Nowadays Man	214	Candy Night	test	10	3.751587	0.857143	0.000000	0.000000	0.666667	1.250000	0.777778	0.000000	0.000000	0.000000	0.200000
282	282	Accadiantaly	273	Sweet Vanilla	train	2	4.756548	0.285714	0.416667	1.500000	0.666667	1.250000	0.437500	0.000000	0.000000	0.000000	0.200000
282	282	Accadiantaly	281	Nowadays Man	train	3	4.661310	0.285714	0.416667	1.500000	0.571429	1.250000	0.437500	0.000000	0.000000	0.000000	0.200000
282	282	Accadiantaly	279	Sauve Kiss	train	5	4.491667	0.333333	0.416667	1.500000	0.500000	1.250000	0.291667	0.000000	0.000000	0.000000	0.200000
282	282	Accadiantaly	276	Mady Girl	train	6	4.448834	0.000000	0.416667	1.500000	0.923077	1.250000	0.159091	0.000000	0.000000	0.000000	0.200000
282	282	Accadiantaly	289	-	train	8	3.444048	0.285714	0.000000	0.000000	0.833333	1.250000	0.875000	0.000000	0.000000	0.000000	0.200000
282	282	Accadiantaly	214	Candy Night	train	9	3.173214	0.285714	0.000000	0.000000	1.000000	1.250000	0.437500	0.000000	0.000000	0.000000	0.200000
282	282	Accadiantaly	277	Delight Blue	train	11	3.046612	0.285714	0.416667	1.500000	0.375000	0.000000	0.269231	0.000000	0.000000	0.000000	0.200000
282	282	Accadiantaly	238	Milazombie	train	12	3.038745	0.285714	0.000000	0.000000	0.666667	1.250000	0.636364	0.000000	0.000000	0.000000	0.200000
282	282	Accadiantaly	283	Red Sunset	test	1	4.947024	0.285714	0.416667	1.500000	0.857143	1.250000	0.437500	0.000000	0.000000	0.000000	0.200000
282	282	Accadiantaly	280	Ana Sweet	test	4	4.589881	0.285714	0.416667	1.500000	0.500000	1.250000	0.437500	0.000000	0.000000	0.000000	0.200000
282	282	Accadiantaly	274	Choc Choco	test	7	3.672756	0.333333	0.416667	1.500000	1.076923	0.000000	0.145833	0.000000	0.000000	0.000000	0.200000
282	282	Accadiantaly	285	Tokyo 2020	test	10	3.054167	0.000000	0.416667	1.500000	0.500000	0.000000	0.437500	0.000000	0.000000	0.000000	0.200000
283	283	Red Sunset	273	Sweet Vanilla	train	2	5.519697	0.500000	0.416667	1.500000	0.666667	1.250000	0.636364	0.000000	0.000000	0.350000	0.200000
283	283	Red Sunset	280	Ana Sweet	train	3	5.511310	0.500000	0.416667	1.500000	0.857143	1.250000	0.437500	0.000000	0.000000	0.350000	0.200000
283	283	Red Sunset	276	Mady Girl	train	5	5.343939	0.333333	0.416667	1.500000	1.166667	1.250000	0.477273	0.000000	0.000000	0.000000	0.200000
283	283	Red Sunset	282	Accadiantaly	train	6	4.947024	0.285714	0.416667	1.500000	0.857143	1.250000	0.437500	0.000000	0.000000	0.000000	0.200000
283	283	Red Sunset	274	Choc Choco	train	8	4.079953	0.250000	0.416667	1.500000	1.076923	0.000000	0.636364	0.000000	0.000000	0.000000	0.200000
283	283	Red Sunset	285	Tokyo 2020	train	9	4.070833	0.500000	0.416667	1.500000	0.666667	0.000000	0.437500	0.000000	0.000000	0.350000	0.200000
283	283	Red Sunset	214	Candy Night	train	11	3.712737	0.857143	0.000000	0.000000	0.769231	1.250000	0.636364	0.000000	0.000000	0.000000	0.200000
283	283	Red Sunset	284	Sauvage Classy	train	12	3.711859	0.500000	0.416667	1.500000	0.307692	0.000000	0.437500	0.000000	0.000000	0.350000	0.200000
283	283	Red Sunset	281	Nowadays Man	test	1	6.351587	0.857143	0.416667	1.500000	1.000000	1.250000	0.777778	0.000000	0.000000	0.350000	0.200000
283	283	Red Sunset	279	Sauve Kiss	test	4	5.492641	0.571429	0.416667	1.500000	0.727273	1.250000	0.477273	0.000000	0.000000	0.350000	0.200000
283	283	Red Sunset	277	Delight Blue	test	7	4.334416	0.857143	0.416667	1.500000	0.533333	0.000000	0.477273	0.000000	0.000000	0.350000	0.200000
283	283	Red Sunset	289	-	test	10	3.776840	0.857143	0.000000	0.000000	0.833333	1.250000	0.636364	0.000000	0.000000	0.000000	0.200000
284	284	Sauvage Classy	251	Twicy	train	2	4.390476	0.857143	0.000000	0.000000	1.111111	1.250000	0.972222	0.000000	0.000000	0.000000	0.200000
284	284	Sauvage Classy	285	Tokyo 2020	train	3	3.904167	0.500000	0.416667	1.500000	0.500000	0.000000	0.437500	0.000000	0.000000	0.350000	0.200000
284	284	Sauvage Classy	280	Ana Sweet	train	5	3.711859	0.500000	0.416667	1.500000	0.307692	0.000000	0.437500	0.000000	0.000000	0.350000	0.200000
284	284	Sauvage Classy	283	Red Sunset	train	6	3.711859	0.500000	0.416667	1.500000	0.307692	0.000000	0.437500	0.000000	0.000000	0.350000	0.200000
284	284	Sauvage Classy	269	Blooming	train	8	3.473810	0.000000	0.416667	0.000000	0.857143	1.250000	0.750000	0.000000	0.000000	0.000000	0.200000
284	284	Sauvage Classy	217	Callisto	train	9	3.313636	0.500000	0.000000	0.000000	0.727273	1.250000	0.636364	0.000000	0.000000	0.000000	0.200000
284	284	Sauvage Classy	55	Lavish Lily	train	11	3.187500	0.000000	0.000000	0.000000	0.500000	1.250000	0.437500	0.800000	0.000000	0.000000	0.200000
284	284	Sauvage Classy	60	Five Years	train	12	3.154040	0.222222	0.000000	0.000000	0.363636	1.250000	0.318182	0.800000	0.000000	0.000000	0.200000
284	284	Sauvage Classy	277	Delight Blue	test	1	4.873810	0.857143	0.416667	1.500000	0.800000	0.000000	0.750000	0.000000	0.000000	0.350000	0.200000
284	284	Sauvage Classy	281	Nowadays Man	test	4	3.767803	0.500000	0.416667	1.500000	0.363636	0.000000	0.437500	0.000000	0.000000	0.350000	0.200000
284	284	Sauvage Classy	265	Durant	test	7	3.657143	0.857143	0.000000	0.000000	0.600000	1.250000	0.750000	0.000000	0.000000	0.000000	0.200000
284	284	Sauvage Classy	256	Glowing Face	test	10	3.200000	0.500000	0.000000	0.000000	0.666667	1.250000	0.583333	0.000000	0.000000	0.000000	0.200000
285	285	Tokyo 2020	276	Mady Girl	train	2	4.073077	0.333333	0.416667	1.500000	0.923077	0.000000	0.700000	0.000000	0.000000	0.000000	0.200000
285	285	Tokyo 2020	283	Red Sunset	train	3	4.070833	0.500000	0.416667	1.500000	0.666667	0.000000	0.437500	0.000000	0.000000	0.350000	0.200000
285	285	Tokyo 2020	284	Sauvage Classy	train	5	3.904167	0.500000	0.416667	1.500000	0.500000	0.000000	0.437500	0.000000	0.000000	0.350000	0.200000
285	285	Tokyo 2020	226	Rose of The Sea	train	6	3.800649	0.857143	0.000000	0.000000	0.857143	1.250000	0.636364	0.000000	0.000000	0.000000	0.200000
285	285	Tokyo 2020	280	Ana Sweet	train	8	3.274786	0.222222	0.416667	1.500000	0.666667	0.000000	0.269231	0.000000	0.000000	0.000000	0.200000
285	285	Tokyo 2020	279	Sauve Kiss	train	9	3.158333	0.250000	0.416667	1.500000	0.500000	0.000000	0.291667	0.000000	0.000000	0.000000	0.200000
285	285	Tokyo 2020	282	Accadiantaly	train	11	3.054167	0.000000	0.416667	1.500000	0.500000	0.000000	0.437500	0.000000	0.000000	0.000000	0.200000
285	285	Tokyo 2020	260	Gravy Glam	train	12	3.026840	0.857143	0.000000	0.000000	1.333333	0.000000	0.636364	0.000000	0.000000	0.000000	0.200000
285	285	Tokyo 2020	277	Delight Blue	test	1	5.227273	0.500000	0.416667	1.500000	0.533333	1.250000	0.477273	0.000000	0.000000	0.350000	0.200000
285	285	Tokyo 2020	212	Waka-Waka	test	4	3.987338	0.571429	0.000000	0.000000	1.090909	1.250000	0.875000	0.000000	0.000000	0.000000	0.200000
285	285	Tokyo 2020	273	Sweet Vanilla	test	7	3.661806	0.222222	0.416667	1.500000	0.666667	0.000000	0.656250	0.000000	0.000000	0.000000	0.200000
285	285	Tokyo 2020	274	Choc Choco	test	10	3.054167	0.000000	0.416667	1.500000	0.500000	0.000000	0.437500	0.000000	0.000000	0.000000	0.200000
286	286	One Sixty	288	Superclass Man	train	2	4.358120	0.222222	0.416667	1.500000	0.500000	1.250000	0.269231	0.000000	0.000000	0.000000	0.200000
286	286	One Sixty	298	Spices Fragrance	train	3	3.977273	0.500000	0.416667	1.500000	0.533333	0.000000	0.477273	0.000000	0.000000	0.350000	0.200000
286	286	One Sixty	153	Gracias Garden	train	5	3.272917	0.500000	0.000000	0.000000	0.666667	1.250000	0.656250	0.000000	0.000000	0.000000	0.200000
286	286	One Sixty	293	Chance	train	6	3.204167	0.500000	0.416667	1.500000	0.000000	0.000000	0.437500	0.000000	0.000000	0.350000	0.000000
286	286	One Sixty	289	-	train	8	2.874786	0.222222	0.416667	1.500000	0.266667	0.000000	0.269231	0.000000	0.000000	0.000000	0.200000
286	286	One Sixty	287	Expose	train	9	2.834848	0.000000	0.416667	1.500000	0.400000	0.000000	0.318182	0.000000	0.000000	0.000000	0.200000
286	286	One Sixty	290	Sexy Killer	train	11	2.686111	0.222222	0.416667	1.500000	0.222222	0.000000	0.125000	0.000000	0.000000	0.000000	0.200000
286	286	One Sixty	300	Jeep Black	train	12	2.686111	0.222222	0.416667	1.500000	0.222222	0.000000	0.125000	0.000000	0.000000	0.000000	0.200000
286	286	One Sixty	291	Dwelling	test	1	4.674459	0.857143	0.416667	1.500000	0.714286	0.000000	0.636364	0.000000	0.000000	0.350000	0.200000
286	286	One Sixty	292	Elvishore	test	4	3.937500	0.500000	0.416667	1.500000	0.533333	0.000000	0.437500	0.000000	0.000000	0.350000	0.200000
286	286	One Sixty	295	Mannequin	test	7	3.204167	0.500000	0.416667	1.500000	0.000000	0.000000	0.437500	0.000000	0.000000	0.350000	0.000000
286	286	One Sixty	303	Savile Row	test	10	2.784416	0.857143	0.000000	0.000000	1.090909	0.000000	0.636364	0.000000	0.000000	0.000000	0.200000
287	287	Expose	292	Elvishore	train	2	4.359829	0.500000	0.416667	1.500000	0.615385	0.000000	0.777778	0.000000	0.000000	0.350000	0.200000
287	287	Expose	298	Spices Fragrance	train	3	4.359829	0.500000	0.416667	1.500000	0.615385	0.000000	0.777778	0.000000	0.000000	0.350000	0.200000
287	287	Expose	289	-	train	5	3.624359	0.500000	0.416667	1.500000	0.307692	0.000000	0.350000	0.000000	0.000000	0.350000	0.200000
287	287	Expose	295	Mannequin	train	6	3.544444	0.500000	0.416667	1.500000	0.000000	0.000000	0.777778	0.000000	0.000000	0.350000	0.000000
287	287	Expose	293	Chance	train	8	3.291667	0.500000	0.416667	1.500000	0.000000	0.000000	0.525000	0.000000	0.000000	0.350000	0.000000
287	287	Expose	78	Foreo Ice	train	9	3.244231	0.500000	0.000000	0.000000	0.769231	1.250000	0.525000	0.000000	0.000000	0.000000	0.200000
287	287	Expose	5	Moz Art	train	11	3.141667	0.500000	0.000000	0.000000	0.666667	1.250000	0.525000	0.000000	0.000000	0.000000	0.200000
287	287	Expose	296	Pina Coach	train	12	3.084848	0.500000	0.416667	1.500000	0.000000	0.000000	0.318182	0.000000	0.000000	0.350000	0.000000
287	287	Expose	291	Dwelling	test	1	4.359829	0.500000	0.416667	1.500000	0.615385	0.000000	0.777778	0.000000	0.000000	0.350000	0.200000
287	287	Expose	300	Jeep Black	test	4	3.804167	0.500000	0.416667	1.500000	0.400000	0.000000	0.437500	0.000000	0.000000	0.350000	0.200000
287	287	Expose	288	Superclass Man	test	7	3.534848	0.500000	0.416667	1.500000	0.250000	0.000000	0.318182	0.000000	0.000000	0.350000	0.200000
287	287	Expose	7	Black Lax	test	10	3.156731	0.500000	0.000000	0.000000	0.769231	1.250000	0.437500	0.000000	0.000000	0.000000	0.200000
288	288	Superclass Man	292	Elvishore	train	2	4.515368	0.857143	0.416667	1.500000	0.714286	0.000000	0.477273	0.000000	0.000000	0.350000	0.200000
288	288	Superclass Man	300	Jeep Black	train	3	4.508333	0.500000	0.416667	1.500000	0.666667	0.000000	0.875000	0.000000	0.000000	0.350000	0.200000
288	288	Superclass Man	291	Dwelling	train	5	4.334416	0.857143	0.416667	1.500000	0.533333	0.000000	0.477273	0.000000	0.000000	0.350000	0.200000
288	288	Superclass Man	298	Spices Fragrance	train	6	4.200000	0.500000	0.416667	1.500000	0.533333	0.000000	0.700000	0.000000	0.000000	0.350000	0.200000
288	288	Superclass Man	293	Chance	train	8	3.561310	0.857143	0.416667	1.500000	0.000000	0.000000	0.437500	0.000000	0.000000	0.350000	0.000000
288	288	Superclass Man	287	Expose	train	9	3.534848	0.500000	0.416667	1.500000	0.250000	0.000000	0.318182	0.000000	0.000000	0.350000	0.200000
288	288	Superclass Man	301	Moonlight Muse	train	11	3.204167	0.500000	0.416667	1.500000	0.000000	0.000000	0.437500	0.000000	0.000000	0.350000	0.000000
288	288	Superclass Man	290	Sexy Killer	train	12	3.108120	0.222222	0.416667	1.500000	0.500000	0.000000	0.269231	0.000000	0.000000	0.000000	0.200000
288	288	Superclass Man	289	-	test	1	4.814194	0.857143	0.416667	1.500000	0.615385	0.000000	0.875000	0.000000	0.000000	0.350000	0.200000
288	288	Superclass Man	286	One Sixty	test	4	4.358120	0.222222	0.416667	1.500000	0.500000	1.250000	0.269231	0.000000	0.000000	0.000000	0.200000
288	288	Superclass Man	296	Pina Coach	test	7	3.760173	0.857143	0.416667	1.500000	0.000000	0.000000	0.636364	0.000000	0.000000	0.350000	0.000000
